Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,4,71527996742,0.13640556744741883,30.917644500732422,10,1520
0,9,58769892407,0.02059330887306793,30.839204788208008,10,1472
0,10,17526478833,0.009871945315551559,32.02676773071289,10,1473
0,9,48120481172,0.011734783916627219,31.200647354125977,10,1472
0,9,8516695202,0.003716952146233259,30.426502227783203,10,1472
0,5,47608301051,0.04584478853774079,31.126976013183594,10,1521
0,4,64844424527,0.09508106736452532,32.67240524291992,10,1520
0,5,15018595941,0.08506022778308252,30.194759368896484,10,1521
0,8,62465680452,0.008615970488732048,30.98297119140625,10,1557
0,7,2580662823,0.03166834348983043,30.692577362060547,10,1459
0,4,83076658933,0.06744531873137889,31.99458122253418,10,1519
0,8,60498900548,0.012573124078705976,31.362533569335938,10,1556
0,7,68748736306,0.047883578345259935,32.2721004486084,10,1459
