Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
2,12,37518915403,0.010360640210060296,45.8836555480957,82,1693
2,58,53651980628,0.057274297064946335,46.286821365356445,82,1694
2,33,15093193725,0.07001191875312619,47.16634750366211,82,1649
2,18,2131959544,0.01347195400618667,45.77040672302246,82,1714
2,58,34640412582,0.02116295927248908,47.104597091674805,82,1693
2,30,57726304915,0.01413819937149906,47.406911849975586,82,1697
0,77,74079941473,0.002946517909386969,47.179222106933594,85,1679
0,47,73807753800,0.011824400985412407,46.84901237487793,85,1647
0,82,64139365394,0.04880955163439449,46.4937686920166,85,1642
0,18,50456212794,0.0004327126931290705,47.457218170166016,85,1663
0,3,33952971442,0.014102655556177608,46.724557876586914,85,1691
0,45,65162874967,0.007811324761678948,47.05810546875,85,1671
2,36,99404779637,0.024085999299606527,47.26672172546387,85,1698
2,58,83933130160,0.027630575896904437,46.50998115539551,85,1655
2,49,29380248155,0.07780304707765005,46.66018486022949,85,1689
2,47,10391895623,0.07567075400893473,47.03187942504883,85,1647
0,95,74769932788,0.014832411061237631,47.03545570373535,100,1672
0,57,5123853512,0.07261433408135735,46.74673080444336,100,1675
0,33,46465469686,0.019672678676650252,46.846628189086914,100,1703
0,5,33010709978,0.04116977026197036,46.71931266784668,100,1711
0,34,13109762853,0.00622331898149529,46.55885696411133,100,1624
2,85,92429406525,0.01203324938382496,47.20425605773926,100,1655
2,84,24726043978,0.0038297437763060572,46.69976234436035,100,1684
2,95,6511308901,0.03394012397821544,47.21426963806152,100,1672
2,6,44241327292,0.015477305837522042,46.77891731262207,100,1652
2,75,53707429099,0.040124791613781366,46.98801040649414,100,1711
0,90,10512298988,0.03510995988041173,47.19805717468262,100,1748
0,5,25490057463,0.00033347384017252415,47.213077545166016,100,1600
0,8,67289913401,0.02038896033187873,46.76318168640137,100,1708
2,51,74888841749,0.012935587171540766,46.810150146484375,100,1682
2,34,69492687430,0.02724007719904507,46.7228889465332,100,1707
2,34,25851911758,0.0051210716399117985,46.973466873168945,100,1706
2,58,92834452187,0.006828024617570787,46.86594009399414,100,1605
2,55,17689379866,0.024935536910213944,46.70524597167969,100,1729
2,2,72743460832,0.002174055357231653,46.45204544067383,100,1651
2,47,5779428910,0.007738130405332004,47.267913818359375,100,1586
0,63,79303297978,0.023168442961721148,46.7991828918457,89,1645
0,18,36124724431,0.004674153991098022,46.90361022949219,89,1646
0,63,19596051060,0.006046163964755188,46.76985740661621,89,1644
0,51,33713303077,0.045190099394997116,46.80800437927246,89,1713
2,27,95746629279,0.026541787944874988,47.28078842163086,89,1694
2,52,9210498812,0.02512304178460616,47.025442123413086,89,1655
2,87,26969824894,0.007579944059430058,46.78845405578613,89,1788
2,37,655724732,0.009554747438510576,46.581268310546875,89,1670
2,34,59928841339,0.07251028921752994,47.226905822753906,89,1743
2,76,37122694627,0.06292443465227729,46.93198204040527,89,1730
0,14,28923545951,0.05088606506715956,40.56811332702637,118,1675
0,71,5176343274,0.0003442103429817758,46.88882827758789,118,1611
0,92,30906408636,0.03716114535114266,47.05691337585449,118,1667
0,31,31242777597,0.0037812694078568436,46.69523239135742,118,1732
0,21,91504894462,0.01799585520635127,46.982765197753906,118,1733
0,35,33780121318,0.019912855955835976,46.40555381774902,118,1639
2,76,96694332864,0.0801354940342087,47.02425003051758,118,1610
2,96,48549630066,0.027062190008937066,46.692609786987305,118,1659
2,43,74536531357,0.022635281281720918,46.920061111450195,118,1694
2,52,93975451612,0.0752026268536072,46.761512756347656,118,1654
0,7,94585371651,0.025308167043754763,47.176361083984375,19,1709
0,10,92248650564,0.0035126113202490093,47.200679779052734,30,1613
0,5,58782679600,0.004006599642685637,46.8754768371582,21,1690
0,23,42027921112,0.026176755983920826,47.16372489929199,24,1688
2,5,7524853530,0.008303907461570845,47.22404479980469,27,1631
0,6,41174741351,0.00609069504170223,47.22309112548828,23,1692
0,14,629756752,0.0021143172924471903,47.17874526977539,22,1724
